"URL","Institution Name","Index Herbariorum Record","Institution Code","Additional Institution Names","Institutional Discipline","URL for main institutional website","URL for institutional specimen catalog","URL for institutional webservices","Institutional LSID","Cool URI","Status of Institution","Institutional Governance","Institution Type","Description of Institution","Mailing Address 1","Mailing Address 2","Mailing Address 3","City/Town","State/Province","Postal/Zip Code","Country","Physical Address 1","Physical Address 2","Physical Address 3","City/Town","State/Province","Postal/Zip Code","Country","Primary Contact","CITES permit number","Date herbarium was founded","Geographic coverage of herbarium","Taxonomic coverage of herbarium","Number of specimens in herbarium","Incorporated Herbaria","Serials published by Institution"
"http://grbio.org/institution/instituut-voor-aardwetenschappen","Instituut Voor Aardwetenschappen","No","IVAU","","","","","","","http://grbio.org/cool/gi1y-5aq9","Active","","","","Rijks Universiteit Utrecht","","","","","","Netherlands","","","","","","","","","","","","","","",""
"http://grbio.org/institution/museum-national-dhistoire-naturelle-2","Museum National d'Histoire Naturelle","No","MNHN","","","http://www.mnhn.fr/museum/foffice/science/science/sommaire.xsp","","","urn:lsid:biocol.org:col:34988","http://biocol.org/urn:lsid:biocol.org:col:34988","Active","","","","25 Rue Cuvier, 75005 Paris","","","","","","France","","","","","","","","","","","","","","",""
"http://grbio.org/institution/circulo-herpetologico-de-panama","Circulo Herpetologico de Panama","No","CH","","","","","","","http://grbio.org/cool/m66w-8dmx","Active","","","","Apartado 0824-00122 Panama","","","","","","Panama","","","","","","","","","","","","","","",""
"http://grbio.org/institution/musee-de-paleontologie-et-de-levolution","Musee de Paleontologie et de l'evolution","No","MPEP","","","http://www.mpe-fossils.org/index.html","","","","http://grbio.org/cool/bcsq-rk5b","Active","","","","541, rue de la Congrgation","","","","","","Canada","","","","","","","","","","","","","","",""
"http://grbio.org/institution/sungei-putih-microbial-culture-collection","Sungei Putih Microbial Culture Collection","No","SPMCC","","","","","","","http://grbio.org/cool/18np-q94n","Active","","","","P.O.Box 416, Medan, 20000","","","","","","Indonesia","","","","","","","","","","","","","","",""
"http://grbio.org/institution/bacteriology-and-soil-microbiology-branch","Bacteriology and Soil Microbiology Branch","No","BSMB","","","","","","","http://grbio.org/cool/6x5f-8khj","Active","","","","Paholyothin Road, Bangkok","","","","","","Thailand","","","","","","","","","","","","","","",""
"http://grbio.org/institution/universita-di-napoli","Universita DI Napoli","No","ZIUN","","","","","","","http://grbio.org/cool/vy2a-md47","Active","","","","Museo de Zoologia, Napoli","","","","","","Italy","","","","","","","","","","","","","","",""
"http://grbio.org/institution/museum-zoology-department-university-new-england","Museum, Zoology Department, University of New England","No","NEZ","","","","","","","http://grbio.org/cool/fd6d-gg1i","Active","","","","Armadale, New South Wales","","","","","","Australia","","","","","","","","","","","","","","",""
"http://grbio.org/institution/museum-zoologia","Museum Zoologia","No","MZTG","","","","","","","http://grbio.org/cool/jhz2-vs4j","Active","","","","Tuxtla Gutierrez, Chiapas","","","","","","Mexico","","","","","","","","","","","","","","",""
"http://grbio.org/institution/flinders-university","Flinders University","No","FLIN","","","","","","","http://grbio.org/cool/pgz6-eri0","Active","","","","Adelaide, South Australia","","","","","","Australia","","","","","","","","","","","","","","",""
"http://grbio.org/institution/zoology-department-university-adelaide","Zoology Department, University of Adelaide","No","ADUZ","","","","","","","http://grbio.org/cool/cdfa-pnjw","Active","","","","Adelaide, South Australia","","","","","","Australia","","","","","","","","","","","","","","",""
"http://grbio.org/institution/geology-department-university-adelaide","Geology Department, University of Adelaide","No","ADUG","","","","","","","http://grbio.org/cool/re1z-mp8y","Active","","","","Adelaide, South Australia","","","","","","Australia","","","","","","","","","","","","","","",""
"http://grbio.org/institution/yellowstone-national-park-0","Yellowstone National Park","No","YPMC","","","","","","","http://grbio.org/cool/ywph-dgst","Active","","","","Wyoming, Yellowstone Park","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/west-virginia-university-1","West Virginia University","No","WVUC","","","","","","","http://grbio.org/cool/pgpt-yzt2","Active","","","","West Virginia, Morgantown","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/simon-fraser-university-0","Simon Fraser University","No","SFUC","","","","","","","http://grbio.org/cool/gshv-8egv","Active","","","","British Columbia, Burnaby","","","","","","Canada","","","","","","","","","","","","","","",""
"http://grbio.org/institution/queenstown-museum","Queenstown Museum","No","QFMQ","","","","","","","http://grbio.org/cool/2w35-4jng","Active","","","","Cape Province, Queenstown","","","","","","South Africa","","","","","","","","","","","","","","",""
"http://grbio.org/institution/tree-nursery","Tree Nursery","No","PFRA","","","","","","","http://grbio.org/cool/r32e-qi6g","Active","","","","Saskatchewan, Indian Head","","","","","","Canada","","","","","","","","","","","","","","",""
"http://grbio.org/institution/nova-scotia-department-natural-resources","Nova Scotia Department of Natural Resources","No","NSNR","","","","","","","http://grbio.org/cool/9yna-zgv7","Active","","","","Nova Scotia, Shubenacadie","","","","","","Canada","","","","","","","","","","","","","","",""
"http://grbio.org/institution/heilongjiang-natural-history-museum","Heilongjiang Natural History Museum","No","HNHH","","","","","","","http://grbio.org/cool/z3rw-7zex","Active","","","","Heilongjiang, Harbin City","","","","","","China","","","","","","","","","","","","","","",""
"http://grbio.org/institution/great-lakes-forest-research-centre","Great Lakes Forest Research Centre","No","GLFR","","","","","","","http://grbio.org/cool/j8rc-g5jz","Active","","","","Ontario, Sault Ste. Marie","","","","","","Canada","","","","","","","","","","","","","","",""
"http://grbio.org/institution/great-lakes-forest-research-laboratory-forest-insect-and-disease-survey","Great Lakes Forest Research Laboratory, Forest Insect and Disease Survey","No","FIDS","","","","","","","http://grbio.org/cool/xb4c-jzji","Active","","","","Ontario, Sault Ste. Marie","","","","","","Canada","","","","","","","","","","","","","","",""
"http://grbio.org/institution/forest-commission-nsw","Forest Commission of N.S.W.","No","FCNI","","","","","","","http://grbio.org/cool/kzia-648t","Active","","","","New South Wales, Beecroft","","","","","","Australia","","","","","","","","","","","","","","",""
"http://grbio.org/institution/diablo-valley-college-0","Diablo Valley College","No","DVCC","","","","","","urn:lsid:biocol.org:col:33259","http://biocol.org/urn:lsid:biocol.org:col:33259","Active","","","","California, Pleasant Hill","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/centro-de-investigacion-cientifica-y-de-educacion-superior-de-ensenada","Centro de Investigacion Cientifica y de Educacion Superior de Ensenada","No","CICESE","","","","","","","http://grbio.org/cool/wndr-bidk","Active","","","","Baja California, Ensenada","","","","","","Mexico","","","","","","","","","","","","","","",""
"http://grbio.org/institution/woods-hole-oceanographic-institution","Woods Hole Oceanographic Institution","No","WHOI","","","","","","","http://grbio.org/cool/btw5-epas","Active","","","","Woods Hole, Massachusetts","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/zoological-institute-tokyo-imperial-university","Zoological Institute, Tokyo Imperial University","No","ZITIU","","","","","","","http://grbio.org/cool/fvpn-p1ba","Active","","","","Tokyo Imperial University","","","","","","Japan","","","","","","","","","","","","","","",""
"http://grbio.org/institution/istituto-di-zoologia-delluniversita","Istituto di Zoologia dell'Universita","No","IZUG","","","","","","","http://grbio.org/cool/26db-tnj6","Active","","","","Via Balbi 5, 16126 Genova","","","","","","Italy","","","","","","","","","","","","","","",""
"http://grbio.org/institution/udory-paleontological-museum","Udory Paleontological Museum","No","UPM","","","","","","","http://grbio.org/cool/bv67-n3p9","Active","","","","Undory, Uliyanovsk region","","","","","","Russia","","","","","","","","","","","","","","",""
"http://grbio.org/institution/universidade-nova-de-lisboa","Universidade Nova de Lisboa","No","SGMA","","","","","","","http://grbio.org/cool/esqg-3tt8","Active","","","","Monte de Caparica, Lisbon","","","","","","Portugal","","","","","","","","","","","","","","",""
"http://grbio.org/institution/fossil-catalgoue-geology-museum","Fossil Catalgoue in the Geology Museum","No","OU","","","","","","","http://grbio.org/cool/d9ks-zntp","Active","","","","University Otago, Dunedin","","","","","","New Zealand","","","","","","","","","","","","","","",""
"http://grbio.org/institution/lehrstuhl-fur-palaontologie","Lehrstuhl fur Palaontologie","No","LPFU","","","","","","","http://grbio.org/cool/hxr3-a3xb","Active","","","","Freie Universitat, Berlin","","","","","","Germany","","","","","","","","","","","","","","",""
"http://grbio.org/institution/department-geology-pusan-national-university","Department of Geology, Pusan National University","No","DGBU","","","","","","","http://grbio.org/cool/ks81-ikyp","Active","","","","Pusan National University","","","","","","Korea","","","","","","","","","","","","","","",""
"http://grbio.org/institution/canadian-museum-nature-3","Canadian Museum of Nature","No","CMN","","","www.nature.ca","","","urn:lsid:biocol.org:col:34935","http://biocol.org/urn:lsid:biocol.org:col:34935","Active","Public, Federal: General","Museum","","P.O. Box 3443, Station D","","","Ottawa","Ontario","K1P 6P4","Canada","240 McLeod Street","","","Ottawa","Ontario","","Canada","Dr. Mark Graham","CA003","","","","","",""
"http://grbio.org/institution/california-academy-sciences-stanford-university-collection","California Academy of Sciences, Stanford University Collection","No","CAS-SU","","","","","","","http://grbio.org/cool/fxd1-0prj","Active","","","","San Francisco, California","","","","","","","","","","","","","","","","","","","","",""
"http://grbio.org/institution/addis-ababa-university-department-biology","Addis Ababa University, Department of Biology","No","AAU","","","","","","","http://grbio.org/cool/5dxx-xet2","Active","","","","P.O. Box 1176 Addis Ababa","","","","","","Ethiopia","","","","","","","","","","","","","","",""
"http://grbio.org/institution/collection-insect-pathogens-dept-entomology","Collection of Insect Pathogens, Dept. of Entomology","No","CIPDE","","","","","","","http://grbio.org/cool/pzhp-q6q3","Active","","","",", Parbhani, Maharashtra,","","","","","","India","","","","","","","","","","","","","","",""
"http://grbio.org/institution/western-australia-department-agriculture","Western Australia Department of Agriculture","No","WADA","","","","","","","http://grbio.org/cool/mnrx-zeat","Active","","","","Perth, Western Australia","","","","","","Australia","","","","","","","","","","","","","","",""
"http://grbio.org/institution/murdoch-university-0","Murdoch University","No","MURD","","","","","","","http://grbio.org/cool/hye6-3zw7","Active","","","","Perth, Western Australia","","","","","","Australia","","","","","","","","","","","","","","",""
"http://grbio.org/institution/university-guelph-department-zoology","University of Guelph, Department of Zoology","No","UGDZ","","","","","","","http://grbio.org/cool/v5y4-w6ia","Active","","","","Guelph, Ontario  N1G 2W1","","","","","","Canada","","","","","","","","","","","","","","",""
"http://grbio.org/institution/university-western-australia-0","University of Western Australia","No","USAC","","","","","","","http://grbio.org/cool/tsp0-m621","Active","","","","Western Australia, Perth","","","","","","Australia","","","","","","","","","","","","","","",""
"http://grbio.org/institution/south-carolina-state-museum","South Carolina State Museum","No","SCSM","","","","","","","http://grbio.org/cool/hhk8-mkrw","Active","","","","South Carolina, Columbia","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/south-carolina-department-health-and-environmental-control","South Carolina Department of Health and Environmental Control","No","SCDH","","","","","","","http://grbio.org/cool/9xq2-jay6","Active","","","","South Carolina, Columbia","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/pennsylvania-department-agriculture-0","Pennsylvania Department of Agriculture","No","PADA","","","","","","","http://grbio.org/cool/5kyq-f7q1","Active","","","","Pennsylvania, Harrisburg","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/olympic-national-park-0","Olympic National Park","No","ONPC","","","","","","","http://grbio.org/cool/p5z3-1qr8","Active","","","","Washington, Port Angeles","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/instituto-nacional-de-biodiversidad-inbio","Instituto Nacional de Biodiversidad (INBio)","No","INBC","","","","","","","http://grbio.org/cool/y350-djvc","Active","","","","Santo Domingo de Heredia","","","","","","Costa Rica","","","","","","","","","","","","","","",""
"http://grbio.org/institution/indian-forest-research-institute","Indian Forest Research Institute","No","IFRI","","","","","","","http://grbio.org/cool/804h-arc5","Active","","","","Uttar Pradesh, Dehra Dun","","","","","","India","","","","","","","","","","","","","","",""
"http://grbio.org/institution/instituto-do-acucar-e-do-alcool","Instituto do Acucar e do Alcool","No","IAAA","","","","","","","http://grbio.org/cool/31i8-x1yb","Active","","","","São Paulo, Araras","","","","","","Brazil","","","","","","","","","","","","","","",""
"http://grbio.org/institution/haryana-agricultural-university","Haryana Agricultural University","No","HAUH","","","http://hau.ernet.in/","","","","http://grbio.org/cool/tk4i-2ifn","Active","","","","Haryana, Hissar, 125 004","","","","","","India","","","","","","","","","","","","","","",""
"http://grbio.org/institution/death-valley-national-monument","Death Valley National Monument","No","DVNM","","","","","","urn:lsid:biocol.org:col:33260","http://biocol.org/urn:lsid:biocol.org:col:33260","Active","","","","California, Death Valley","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/clark-university-0","Clark University","No","CUWM","","","","","","","http://grbio.org/cool/aane-k9gh","Active","","","","Massachusetts, Worcester","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/university-tokyo-department-zoology","University of Tokyo, Department of Zoology","No","ZMUT","","","","","","","http://grbio.org/cool/9aq9-rt4h","Active","","","","University Museum, Tokyo","","","","","","Japan","","","","","","","","","","","","","","",""
"http://grbio.org/institution/zoological-museum-university-hanoi","Zoological Museum, University of Hanoi","No","ZMUH","","","http://coombs.anu.edu.au/~vern/hnu-zoo-mus.html","","","","http://grbio.org/cool/hcf6-347k","Active","Public, Other","","","19 Le Thanh Tong, Ha Noi","","","","","","Viet Nam","","","","","","","","","","","","","","",""
"http://grbio.org/institution/tatsuo-tanaka-memorial-biological-laboratory","Tatsuo Tanaka Memorial Biological Laboratory","No","TMBS","","","","","","","http://grbio.org/cool/e1v7-91j0","Active","","","","Miyake-jima, Izu Islands","","","","","","Japan","","","","","","","","","","","","","","",""
"http://grbio.org/institution/nanjing-geographical-institute","Nanjing Geographical Institute","No","NIG","","","","","","","http://grbio.org/cool/2ydb-xkjv","Active","","","","Academia Sinica, Nanjing","","","","","","China","","","","","","","","","","","","","","",""
"http://grbio.org/institution/nanjing-geographical-institute-0","Nanjing Geographical Institute","No","NGI","","","","","","","http://grbio.org/cool/k1t3-hkar","Active","","","","Academia Sinica, Nanjing","","","","","","China","","","","","","","","","","","","","","",""
"http://grbio.org/institution/fisheries-and-oceans-biological-station","Fisheries and Oceans Biological Station","No","FOSJ","","","","","","","http://grbio.org/cool/nfmf-0ird","Active","","","","St. John's, Newfoundland","","","","","","Canada","","","","","","","","","","","","","","",""
"http://grbio.org/institution/korean-culture-center-microorganisms-department-food-engineering","Korean Culture Center of Microorganisms, Department of Food Engineering","No","KCCM","","","http://www.kccm.or.kr/","","","","http://grbio.org/cool/b8tf-mr1t","Active","","","","Yonsei University, Seoul","","","","","","South Korea","","","","","","","","","","","","","","",""
"http://grbio.org/institution/zoological-survey-india-3","Zoological Survey of India","No","ZSI-M","","","","","","","http://grbio.org/cool/9aa8-2j8r","Active","Public, Other","","","Mylapore, Madras 600 004","","","","","","India","","","","","","","","","","","","","","",""
"http://grbio.org/institution/universidad-de-chile-departamento-de-biologia-celular-y-genetica","Universidad de Chile, Departamento de Biologia Celular y Genetica","No","DBCUCH","","","","","","","http://grbio.org/cool/9btv-m4ey","Active","","","","Casilla 6556, Santiago 7","","","","","","Chile","","","","","","","","","","","","","","",""
"http://grbio.org/institution/universidad-autonoma-de-baja-california-0","Universidad Autonoma de Baja California","No","UABC","","","","","","","http://grbio.org/cool/tyq3-9rhm","Active","","","","Ensenda, Baja California","","","","","","Mexico","","","","","","","","","","","","","","",""
"http://grbio.org/institution/museum-geology-south-dakota-school-mines-and-technology","Museum of Geology, South Dakota School of Mines and Technology","No","SDSM","Museum of Geology","","http://www.sdsmt.edu/Academics/Museum-of-Geology/Home/","","","","http://grbio.org/cool/s2a1-053h","Active","Public, Federal: General","Museum","The Museum of Geology has 3 major paleontology collections (invertebrate, vertebrate and paleobotany); a large collection of rocks, minerals and ores; a collection of Recent vertebrates and invertebrates; and a small collection of herbarium specimens. It also has a library, archives, and a map collection.&amp;nbsp;","Museum of Geology","South Dakota School of Mines and Technology","501 E. St. Joseph","Rapid City","SD","57701","USA","","","","","","","USA","Sally Shelton","","","","","","",""
"http://grbio.org/institution/pugachev-regional-museum","Pugachev Regional Museum","No","PMK","","","","","","","http://grbio.org/cool/xvsx-5913","Active","","","","Pugachev, Saratov Region","","","","","","Russia","","","","","","","","","","","","","","",""
"http://grbio.org/institution/museum-western-colorado","Museum of Western Colorado","No","MWC","","","","","","","http://grbio.org/cool/7nfy-spe6","Active","","","","Grand Junction, Colorado","","","","","","","","","","","","","","","","","","","","",""
"http://grbio.org/institution/national-bureau-plant-genetic-resources","National Bureau of Plant Genetic Resources","No","NBPGR","","","http://www.nbpgr.ernet.in/about.htm","","","","http://grbio.org/cool/01z2-awh9","Active","","","","Pusa, New Delhi - 110012","","","","","","India","","","","","","","","","","","","","","",""
"http://grbio.org/institution/departamento-de-zoologia-universidad-de-la-laguna","Departamento de Zoologia, Universidad de La Laguna","No","DZUL","","","","","","","http://grbio.org/cool/x2t0-vyyc","Active","","","","Tenerife Canary Islands","","","","","","Spain","","","","","","","","","","","","","","",""
"http://grbio.org/institution/roscoff-culture-collection","Roscoff Culture Collection","No","RCC","","","http://www.sb-roscoff.fr/Phyto/collect.html","","","","http://grbio.org/cool/jc5i-vcwf","Active","","","","BP 74, Roscoff, , 29682","","","","","","France","","","","","","","","","","","","","","",""
"http://grbio.org/institution/laboratoire-de-microbiologie","Laboratoire de Microbiologie","No","LMCH","","","","","","","http://grbio.org/cool/yd3r-bshb","Active","","","","Bp 269, Cahors, , 46005","","","","","","France","","","","","","","","","","","","","","",""
"http://grbio.org/institution/pakistan-type-culture-collections","Pakistan Type Culture Collections","No","PTCC","","","","","","","http://grbio.org/cool/h83h-tagf","Active","","","",", Lahore, Punjab, 54600","","","","","","Pakistan","","","","","","","","","","","","","","",""
"http://grbio.org/institution/university-jaffna-botany","University of Jaffna Botany","No","UJB","","","","","","","http://grbio.org/cool/21ek-m4py","Active","","","","Dept. of Botany, Jaffna","","","","","","Sri Lanka","","","","","","","","","","","","","","",""
"http://grbio.org/institution/fungal-culture-collection","Fungal Culture Collection","No","VPCI","","","","","","","http://grbio.org/cool/7i7q-ksw9","Active","","","",", Delhi, Delhi, 110 007","","","","","","India","","","","","","","","","","","","","","",""
"http://grbio.org/institution/new-south-wales-department-agriculture","New South Wales Department of Agriculture","No","NSWA","","","","","","","http://grbio.org/cool/wnqy-7zzd","Active","","","","Sydney, New South Wales","","","","","","Australia","","","","","","","","","","","","","","",""
"http://grbio.org/institution/museo-zoologia","Museo Zoologia","No","MZUP","","","","","","","http://grbio.org/cool/xrme-rtkh","Active","","","","Universit Padua, Padova","","","","","","Italy","","","","","","","","","","","","","","",""
"http://grbio.org/institution/macquarie-university-0","Macquarie University","No","MQU","","","","","","","http://grbio.org/cool/irvx-i9ie","Active","","","","Sydney, New South Wales","","","","","","Australia","","","","","","","","","","","","","","",""
"http://grbio.org/institution/insect-collection-new-south-wales-department-agriculture","Insect Collection, New South Wales Department of Agriculture","No","DARI","","","","","","","http://grbio.org/cool/gevs-xfrg","Active","","","","Orange, New South Wales","","","","","","Australia","","","","","","","","","","","","","","",""
"http://grbio.org/institution/university-southern-california-1","University of Southern California","No","CRE","","","","","","","http://grbio.org/cool/t85p-wttg","Active","","","","Los Angeles, California","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/zoologische-staatssammlung","Zoologische Staatssammlung","No","ZSMC","","","","","","","http://grbio.org/cool/a6ms-py1z","Active","Public, Other","","","München [= Munich]","","","","","","Germany","","","","","","","","","","","","","","",""
"http://grbio.org/institution/university-natal","University of Natal","No","UNSA","","","","","","urn:lsid:biocol.org:col:34498","http://biocol.org/urn:lsid:biocol.org:col:34498","Active","","","","Natal, Pietermaritzburg","","","","","","South Africa","","","","","","","","","","","","","","",""
"http://grbio.org/institution/university-mississippi-0","University of Mississippi","No","UMIC","","","","","","","http://grbio.org/cool/zb8k-gps1","Active","","","","Mississippi, University","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/museo-de-historia-natural-noel-kempff-mercado-0","Museo de Historia Natural &quot;Noel Kempff Mercado&quot;","No","UASC","","","","","","","http://grbio.org/cool/kme8-7yd8","Active","","","","Santa Cruz de la Sierra","","","","","","Bolivia","","","","","","","","","","","","","","",""
"http://grbio.org/institution/national-archives-and-museum","National Archives and Museum","No","SMVM","","","","","","","http://grbio.org/cool/tqp9-cdxg","Active","","","","Mahé, Union Vale","","","","","","Seychelles","","","","","","","","","","","","","","",""
"http://grbio.org/institution/staten-island-institute-arts-and-sciences-0","Staten Island Institute of Arts and Sciences","No","SIIS","","","","","","","http://grbio.org/cool/n8tx-qaae","Active","","","","New York, Staten Island","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/purdue-university-1","Purdue University","No","PURC","","","","","","","http://grbio.org/cool/b9qh-n99z","Active","","","","Indiana, West Lafayette","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/newfoundland-insectarium","Newfoundland Insectarium","No","NINF","","","","","","","http://grbio.org/cool/kdwg-31ek","Active","","","","Newfoundland, Deer Lake","","","","","","Canada","","","","","","","","","","","","","","",""
"http://grbio.org/institution/museu-de-historia-natural-capao-da-embuia","Museu de Historia Natural Capao da Embuia","No","MNCE","","","","","","","http://grbio.org/cool/etih-y7qa","Active","","","","Paraná, Curitiba","","","","","","Brazil","","","","","","","","","","","","","","",""
"http://grbio.org/institution/yoshida-college-biological-laboratory","Yoshida College, Biological Laboratory","No","KUBL","","","","","","","http://grbio.org/cool/59yj-0ypb","Active","","","","Kyoto, Kyoto University","","","","","","Japan","","","","","","","","","","","","","","",""
"http://grbio.org/institution/instituto-biologico-de-ribeirao-preto","Instituto Biologico de Ribeirao Preto","No","IBRP","","","","","","","http://grbio.org/cool/x5j0-4izd","Active","","","","So Paulo, Ribeiro Preto","","","","","","Brazil","","","","","","","","","","","","","","",""
"http://grbio.org/institution/universidade-federal-do-parana-0","Universidade Federal do Parana","No","DCMP","","","","","","","http://grbio.org/cool/mjkd-0qpe","Active","","","","Paraná, Curitiba","","","","","","Brazil","","","","","","","","","","","","","","",""
"http://grbio.org/institution/dr-alvaro-de-castro-provincial-museum","Dr. Alvaro de Castro Provincial Museum","No","CPMM","","","","","","","http://grbio.org/cool/9znw-w4xp","Active","","","","Lourenço Marques","","","","","","Mozambique","","","","","","","","","","","","","","",""
"http://grbio.org/institution/department-conservation-land-management","Department of Conservation and Land Management","No","CLMP","","","","","","","http://grbio.org/cool/3iz2-8c4v","Active","","","","Western Australia, Como","","","","","","Australia","","","","","","","","","","","","","","",""
"http://grbio.org/institution/bengal-natural-history-museum","Bengal Natural History Museum","No","BNHD","","","","","","","http://grbio.org/cool/8ct1-kh4z","Active","","","","West Bengal, Darjeeling","","","","","","India","","","","","","","","","","","","","","",""
"http://grbio.org/institution/zoological-institute-kochi-university","Zoological Institute, Kochi University","No","ZIKU","","","","","","","http://grbio.org/cool/se3s-vfxt","Active","","","","Kochi University, Kochi","","","","","","Japan","","","","","","","","","","","","","","",""
"http://grbio.org/institution/university-sydney-macleay-museum","University of Sydney, Macleay Museum","No","MAMU","","","","","","","http://grbio.org/cool/6adq-425v","Active","","","","Sydney, New South Wales","","","","","","Australia","","","","","","","","","","","","","","",""
"http://grbio.org/institution/florida-department-natural-resources","Florida Department of Natural Resources","No","FDNR","","","","","","","http://grbio.org/cool/1qgv-rxsb","Active","","","","St. Petersburg, Florida","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/custody-museum","Custody Museum","No","CMIZASDPRK","","","","","","","http://grbio.org/cool/iibw-m6sn","Active","","","","Inst. Zool., Acad. Sci.","","","","","","North Korea","","","","","","","","","","","","","","",""
"http://grbio.org/institution/collection-unite-ecotoxicologie-microbienne-inserm","Collection Unite Ecotoxicologie Microbienne, INSERM","No","CUETM","","","","","","","http://grbio.org/cool/ask9-wdss","Active","","","","Villeneuve d'Ascq, Nord","","","","","","France","","","","","","","","","","","","","","",""
"http://grbio.org/institution/faculty-agriculture","Faculty of Agriculture","No","AKU","","","","","","","http://grbio.org/cool/gbgt-iag3","Active","","","","Kyoto University, Kyoto","","","","","","Japan","","","","","","","","","","","","","","",""
"http://grbio.org/institution/national-museum-kenya","National Museum of Kenya","No","MK","","","","","","","http://grbio.org/cool/e9i1-e7h0","Active","","","","P.O. Box 40658, Nairobi","","","","","","Kenya","","","","","","","","","","","","","","",""
"http://grbio.org/institution/kunming-institute-zoology-chinese-academy-sciences","Kunming Institute of Zoology, Chinese Academy of Sciences","No","KIZ","","","","","","","http://grbio.org/cool/ncht-ribt","Active","","","","Kunming, Yunnan, 650223","","","","","","China","","","","","","","","","","","","","","",""
"http://grbio.org/institution/stroud-and-district-museum-0","Stroud and District Museum","No","SDM","","","","","","","http://grbio.org/cool/gw1v-bpc3","Active","","","","Stroud, Gloucestershire","","","","","","United Kingdom","","","","","","","","","","","","","","",""
"http://grbio.org/institution/new-mexico-museum-natural-history-and-science","New Mexico Museum of Natural History and Science","No","NMMNH","","","","","","urn:lsid:biocol.org:col:34906","http://biocol.org/urn:lsid:biocol.org:col:34906","Active","","","","Albuquerque, New Mexico","","","","","","","","","","","","","","","","","","","","",""
"http://grbio.org/institution/north-carolina-museum-natural-sciences","North Carolina Museum of Natural Sciences","No","NCSM","","","http://www.naturalsciences.org/research/index.html","http://collections.naturalsciences.org/","","","http://grbio.org/cool/aasf-rm4s","Active","Public, Other","Museum","A natural sciences collection with &amp;gt;3 million specimens in the following areas: paleontology (vertebrate &amp;amp; invertebrate), geology/mineralogy, ornithology, mammalogy, herpetology, ichthyology, and invertebrate zoology (crustaceans, aquatic inverts, terrestrial inverts). &amp;nbsp;Recent emphasis on building frozen&amp;nbsp;(DNA preserved)&amp;nbsp;tissue collections and databasing collection information.","11 West Jones Street","","","Raleigh","NC","27601","USA","","","","","","","USA","Jason Cryan","","","","","","",""
"http://grbio.org/institution/museo-brembano-di-scienze-naturali","Museo Brembano di Scienze Naturali","No","MBSN","","","","","","","http://grbio.org/cool/ds09-hqip","Active","","","","San Pellegrino, Bergamo","","","","","","","","","","","","","","","","","","","","",""
"http://grbio.org/institution/faculty-geology-and-geophysis","Faculty of Geology and Geophysis","No","FGG","","","","","","","http://grbio.org/cool/cndb-4vmj","Active","","","","University of Bucharest","","","","","","","","","","","","","","","","","","","","",""
"http://grbio.org/institution/national-institute-oceanography-culture-collection","National Institute of Oceanography Culture Collection","No","NIOCC","","","","","","","http://grbio.org/cool/7mpz-ciid","Active","","","","Dona Paula, Goa 403 004","","","","","","India","","","","","","","","","","","","","","",""
"http://grbio.org/institution/brucella-culture-collection","Brucella Culture Collection","No","BCCN","","","http://www.tours.inra.fr/cirm_bp","","","","http://grbio.org/cool/2vbk-zt46","Active","","","","INRA, Nouzilly, F-37380","","","","","","France","","","","","","","","","","","","","","",""
"http://grbio.org/institution/raul-lopez-sanchez","Raul Lopez Sanchez","No","WDds","","","","","","","http://grbio.org/cool/vap5-bwwf","Active","","","",", Bayamo, Granma, Cuba","","","","","","Cuba","","","","","","","","","","","","","","",""
"http://grbio.org/institution/james-ford-bell-museum-natural-history","James Ford Bell Museum of Natural History","No","JFBM","","","","","","","http://grbio.org/cool/v57z-1dzw","Active","","","","Minneapolis, Minnesota","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/sam-noble-oklahoma-museum-natural-history-0","Sam Noble Oklahoma Museum of Natural History","No","OMNH","","","","","","","http://grbio.org/cool/rcjv-ktyc","Active","Public, Federal: General","Museum","","University of Oklahoma","2401 Chautauqua Ave.","","Norman","OK Oklahoma","73072","USA","","","","","","","","Dr. Janet Braun","","","","","","",""
"http://grbio.org/institution/university-rhode-island-0","University of Rhode Island","No","URIC","","","","","","","http://grbio.org/cool/dzn3-ggy3","Active","","","","Rhode Island, Kingston","","","","","","USA","","","","","","","","","","","","","","",""
